file,gain,bias,comp,df,viol_rate,step_score,res_slope,ripple_var,switch_step_err_max,switch_step_err_ratio,nonswitch_step_max,nonswitch_step_ratio,sys_幅度失准,sys_频率失准,sys_参考电平失准,mod_衰减器,mod_前置放大器,mod_低频段前置低通滤波器,mod_低频段第一混频器,mod_高频段YTF滤波器,mod_高频段混频器,mod_时钟振荡器,mod_时钟合成与同步网络,mod_本振源（谐波发生器）,mod_本振混频组件,mod_校准源,mod_存储器,mod_校准信号开关,mod_中频放大器,mod_ADC,mod_数字RBW,mod_数字放大器,mod_数字检波器,mod_VBW滤波器,mod_电源模块,mod_未定义/其他,flag_bias,flag_gain,flag_comp,flag_df,flag_viol_rate,flag_step_score,flag_res_slope,flag_ripple_var,flag_switch_step_err_max,flag_switch_step_err_ratio,flag_nonswitch_step_max,flag_nonswitch_step_ratio
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_127.csv,0.9084813675003548,-3.273935702404667,-0.0068399042858469095,0.0,0.999,0.0,1.4615297010508958e-11,0.06647521163896078,0.714098995448472,1.0,1.3321890104407919,0.37777777777777777,0.21999999977999998,0.41999999958,0.35999999964,0.07115531739816562,0.020198928809801852,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.039364957850920645,0.039364957850920645,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.053557765837123274,0.03825554702651662,0.09181331286363992,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_128.csv,0.9333733623747387,0.040730625766433846,-0.0063597289087343745,0.0,0.104,0.0,1.8996979409021284e-11,0.12538835889805044,1.2204357258086815,1.0,1.3730555322893847,0.3333333333333333,0.21999999978,0.41999999957999995,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126156,0.017827084911831884,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.09181331286363989,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_129.csv,0.933925039606957,1.536328846543567,-0.006488611113910414,0.0,0.7363,0.0,1.875083874043364e-11,0.12927322489822127,0.7418607677932803,1.0,1.2704936186557054,0.4222222222222222,0.21999999977999998,0.41999999958000006,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095355,0.006610558519571514,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_130.csv,0.9843101900654088,-2.260735921146434,-0.005416440027639524,0.0,0.9225,0.0,2.6959803844606173e-11,0.20345326044434378,0.6552503306576569,1.0,1.122221582909129,0.4,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816561,0.020198928809801855,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126156,0.01782708491183188,0.045906656431819945,0.010099464404900928,0.05355776583712327,0.03825554702651662,0.0918133128636399,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_131.csv,0.839660565465422,0.7037709566495677,-0.007476947818677138,0.0,0.3807,0.0,1.2017576211653205e-11,0.4023942696903997,1.0654600732561117,1.0,1.3553385854486946,0.4222222222222222,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571516,0.01762815605219071,0.012624330506126158,0.017827084911831884,0.04590665643181996,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,warn,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_132.csv,0.9925494244246191,0.02854622023374374,-0.005499140648212997,0.0,0.1038,0.0,2.2134767624232988e-11,0.09404034731136382,0.8694109619753707,1.0,1.2556565180339978,0.3333333333333333,0.21999999977999998,0.41999999957999995,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571516,0.017628156052190706,0.012624330506126154,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_133.csv,0.89501479006058,0.14993223203338144,-0.006453906911261631,0.0,0.1296,0.0,1.5870150292475227e-11,0.23756283315740484,0.996158976591891,1.0,1.4946860548917555,0.4,0.21999999977999996,0.41999999957999995,0.35999999964,0.0711553173981656,0.02019892880980184,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126151,0.01782708491183188,0.045906656431819945,0.01009946440490092,0.05355776583712327,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_134.csv,0.9089827990811079,0.05474350243744859,-0.006911353683041022,0.0,0.1038,0.0,1.4609292606880476e-11,0.06704510081832483,0.7153856913937833,1.0,1.2854474531762499,0.37777777777777777,0.21999999977999993,0.4199999995799999,0.35999999963999996,0.0711553173981656,0.020198928809801845,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126153,0.01782708491183188,0.04590665643181995,0.010099464404900923,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156243,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_135.csv,0.9345117858526938,-0.6207163956108263,-0.005620548225994282,0.0,0.4514,0.0,1.9607975545667312e-11,0.35578384091694903,1.4951812932328437,0.5,1.416868255326976,0.4,0.21999999978,0.41999999957999995,0.35999999964000007,0.07115531739816562,0.020198928809801855,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095356,0.006610558519571517,0.017628156052190713,0.012624330506126156,0.017827084911831884,0.04590665643181995,0.010099464404900928,0.05355776583712327,0.03825554702651662,0.09181331286363992,0.11048201980156241,warn,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_136.csv,0.9505138558865861,-2.8491054952195056,-0.005322732473874936,0.0,0.9802,0.0,1.998066034966004e-11,0.22589389042483127,1.2665819120553015,0.5,1.4761867182114954,0.4,0.21999999977999998,0.41999999958,0.35999999964,0.07115531739816564,0.02019892880980185,0.11476664107954988,0.07651109405303327,0.11476664107954988,0.07651109405303327,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095356,0.006610558519571516,0.017628156052190713,0.012624330506126156,0.017827084911831888,0.04590665643181996,0.010099464404900924,0.05355776583712329,0.03825554702651664,0.09181331286363992,0.11048201980156246,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_137.csv,0.9355636293716374,-1.1575732272410708,-0.006468574664656668,0.0,0.6467,0.0,1.860186843014806e-11,0.12870586010716756,0.74186076779328,1.0,1.2704936186557059,0.4,0.21999999978,0.41999999958,0.35999999964000007,0.07115531739816561,0.02019892880980185,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712327,0.03825554702651662,0.09181331286363988,0.1104820198015624,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_138.csv,0.8494027861295023,0.19667579057279033,-0.007044366473702324,0.0,0.1672,0.0,1.2398413514724257e-11,0.31479992538643664,0.49138533417040403,1.0,1.3683558191567857,0.4444444444444444,0.21999999977999998,0.4199999995799999,0.35999999964,0.07115531739816562,0.02019892880980185,0.11476664107954986,0.07651109405303325,0.11476664107954986,0.07651109405303325,0.03936495785092063,0.03936495785092063,0.01687069622182313,0.01687069622182313,0.008814078026095355,0.006610558519571515,0.01762815605219071,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,ok,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_139.csv,0.8594390863462478,0.1798722944850941,-0.007097674843545343,0.0,0.152,0.0,1.2390944297130363e-11,0.24971989704218578,0.4809222669678729,1.0,1.3722506932697158,0.4444444444444444,0.21999999978,0.41999999958,0.35999999963999996,0.07115531739816558,0.02019892880980185,0.11476664107954984,0.07651109405303323,0.11476664107954984,0.07651109405303323,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.00881407802609535,0.006610558519571512,0.0176281560521907,0.012624330506126154,0.01782708491183188,0.045906656431819945,0.010099464404900924,0.05355776583712327,0.038255547026516616,0.09181331286363989,0.11048201980156239,ok,alarm,ok,ok,alarm,ok,ok,alarm,warn,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_140.csv,0.9410803181240455,0.12377104379258075,-0.005938343021860304,0.0,0.1057,0.0,2.0852248424010077e-11,0.19581525478098938,0.9191269132931547,1.0,0.9303324322857246,0.3333333333333333,0.21999999977999998,0.41999999957999995,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095355,0.006610558519571514,0.01762815605219071,0.012624330506126154,0.017827084911831884,0.04590665643181996,0.010099464404900924,0.05355776583712328,0.03825554702651663,0.09181331286363992,0.11048201980156244,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_141.csv,0.962119497776905,-3.0702690380531275,-0.006063451704540146,0.0,0.9921,0.0,2.1428269417952853e-11,0.09724947341492708,0.9116227779915622,1.0,1.3806660316539894,0.4,0.21999999977999998,0.41999999958,0.35999999963999996,0.07115531739816558,0.02019892880980185,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092064,0.03936495785092064,0.016870696221823134,0.016870696221823134,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126154,0.01782708491183188,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_142.csv,0.9133614567729159,1.992294739123139,-0.006671621675734762,0.0,0.8644,0.0,1.5743795793057156e-11,0.13260673439388942,0.6716618006088699,1.0,1.3174110574469402,0.35555555555555557,0.21999999978,0.41999999958000006,0.35999999964,0.0711553173981656,0.020198928809801845,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.00881407802609535,0.006610558519571513,0.0176281560521907,0.012624330506126154,0.017827084911831877,0.04590665643181994,0.010099464404900923,0.05355776583712326,0.038255547026516616,0.09181331286363989,0.11048201980156237,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_143.csv,0.9102204113101281,-3.771003002061831,-0.0068952653096991945,0.0,0.9999,0.0,1.4513669745843032e-11,0.06955888736383985,0.7140989954484711,1.0,1.284114181584004,0.37777777777777777,0.21999999977999996,0.41999999957999995,0.35999999964,0.07115531739816561,0.02019892880980184,0.11476664107954986,0.07651109405303323,0.11476664107954986,0.07651109405303323,0.03936495785092063,0.03936495785092063,0.016870696221823127,0.016870696221823127,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126151,0.017827084911831884,0.04590665643181995,0.01009946440490092,0.053557765837123274,0.03825554702651662,0.09181331286363989,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_144.csv,0.9840174231862221,0.08013959780085668,-0.004878109179978274,0.0,0.1145,0.0,2.358704644692447e-11,0.24432723368928036,1.207427639406064,1.0,1.450817049432564,0.4666666666666667,0.21999999978,0.4199999995800001,0.35999999964,0.07115531739816558,0.020198928809801852,0.11476664107954984,0.07651109405303325,0.11476664107954984,0.07651109405303325,0.03936495785092065,0.03936495785092065,0.016870696221823137,0.016870696221823137,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126154,0.017827084911831877,0.045906656431819945,0.010099464404900926,0.05355776583712327,0.038255547026516616,0.09181331286363989,0.11048201980156239,ok,alarm,ok,ok,warn,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_145.csv,0.965847993789766,-2.884422616271272,-0.0056815835010310956,0.0,0.9896,0.0,1.9542634571903728e-11,0.11597893476126997,1.2116147059401774,0.5,1.2154984588395181,0.4444444444444444,0.21999999978,0.41999999958,0.35999999964,0.07115531739816561,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571515,0.017628156052190706,0.012624330506126156,0.017827084911831884,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.09181331286363989,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_146.csv,0.999452351658304,-2.5386067993795103,-0.00520258413273833,0.0,0.9615,0.0,2.670817324234216e-11,0.10961045547435297,1.1380002963681584,0.5,1.3790190080249476,0.4222222222222222,0.21999999978,0.41999999958,0.35999999964,0.07115531739816561,0.02019892880980185,0.11476664107954986,0.07651109405303326,0.11476664107954986,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126156,0.017827084911831884,0.04590665643181995,0.010099464404900924,0.053557765837123274,0.03825554702651663,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_147.csv,0.8528644027387442,-2.52603380794171,-0.007255827152481409,0.0,0.9765,0.0,1.3077076816421665e-11,0.24165328180762208,0.6585936337069076,1.0,1.3372439314445135,0.4666666666666667,0.21999999977999996,0.4199999995799999,0.35999999963999996,0.0711553173981656,0.02019892880980184,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.039364957850920625,0.039364957850920625,0.016870696221823127,0.016870696221823127,0.008814078026095351,0.0066105585195715124,0.017628156052190702,0.012624330506126151,0.017827084911831884,0.04590665643181996,0.01009946440490092,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156243,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_148.csv,0.878035405513196,0.20651643420284013,-0.0069856075819502705,0.0,0.1742,0.0,1.8804135939016806e-11,0.41985599011482716,1.0041290687509548,1.0,1.1007260176243532,0.3111111111111111,0.21999999977999998,0.41999999958,0.35999999963999996,0.07115531739816561,0.020198928809801852,0.11476664107954988,0.07651109405303326,0.11476664107954988,0.07651109405303326,0.039364957850920645,0.039364957850920645,0.016870696221823134,0.016870696221823134,0.008814078026095353,0.006610558519571514,0.017628156052190706,0.012624330506126156,0.017827084911831888,0.04590665643181996,0.010099464404900926,0.05355776583712329,0.03825554702651664,0.0918133128636399,0.11048201980156244,ok,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_149.csv,0.9320515296027841,1.1457971510882239,-0.0064858584982137035,0.0,0.5247,0.0,1.728538922313133e-11,0.08227244813924728,1.0115240494490731,0.5,1.2801479541676413,0.3333333333333333,0.21999999978,0.41999999958,0.35999999963999996,0.0711553173981656,0.02019892880980185,0.11476664107954987,0.07651109405303325,0.11476664107954987,0.07651109405303325,0.03936495785092064,0.03936495785092064,0.01687069622182313,0.01687069622182313,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126156,0.017827084911831884,0.045906656431819945,0.010099464404900924,0.053557765837123274,0.03825554702651662,0.09181331286363988,0.1104820198015624,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
D:\PycharmProjects\FMFD\FMFD\to_detect\fault_150.csv,0.8950148077254868,1.2657757580655633,-0.0064539069112616865,0.0,0.5888,0.0,1.587015029247522e-11,0.23756283315740484,0.996158976591891,1.0,1.4946860548917553,0.4,0.21999999978,0.41999999958000006,0.35999999963999996,0.0711553173981656,0.020198928809801852,0.11476664107954987,0.07651109405303326,0.11476664107954987,0.07651109405303326,0.03936495785092065,0.03936495785092065,0.01687069622182314,0.01687069622182314,0.008814078026095351,0.006610558519571513,0.017628156052190702,0.012624330506126158,0.01782708491183188,0.04590665643181995,0.010099464404900926,0.05355776583712328,0.03825554702651663,0.0918133128636399,0.11048201980156241,alarm,alarm,ok,ok,alarm,ok,ok,alarm,alarm,alarm,alarm,alarm
